"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.883360054970224 0.0349201489682289 0.863081946231176 0.227104722377966 0.112710964703263
"mb50" 0.83650329798781 0.0529162607088601 0.549993661290163 0.245113381537336 0.152837459300715
"mb51" 0.870290231377301 0.0337220952668459 0.829792814598555 0.221037072898385 0.105692576928282
"mb52" 0.788060587526309 0.0572730248019484 0.459443844040544 0.221384781883472 0.141213627917721
"mb53" 0.71917402651824 0.0803276203383339 0.135811759098532 0.189897452546693 0.111221112278458
"mb54" 0.705176636859695 0.0707941177762358 0.177095644786333 0.185325348036127 0.109281661314048
"mb55" 0.828362867982519 0.0409839926801507 0.736803857814261 0.256942486480744 0.127321576232181
"mb56" 0.690641285505459 0.0730134186502331 0.175607352236185 0.185477410966063 0.111640120663065
"mb57" 0.716609618728235 0.0882923081825603 0.134697381436301 0.193956315356425 0.117766854633699
"mb58" 0.848909459802181 0.0316192243216556 0.841957737283579 0.205494861137232 0.0988248284026009
"mb59" 0.908108335436117 0.0425025152905825 0.799968855648756 0.270501297257816 0.132627594928549
"mb60" 0.678186003760888 0.0809186106838419 0.0418135668536437 0.173324508560437 0.0828797505065617
"mb61" 0.744882009835691 0.0672484975964262 0.269849110793102 0.204188348380004 0.128120803564945
"mb62" 0.760081908277866 0.0755084522775852 0.302196607443659 0.219944739842937 0.150531691551249
"mb63" 0.908720587447071 0.0392110382403367 0.852597702635489 0.256479176522914 0.125695084411315
"mb64" 0.877626528431799 0.0504393456368034 0.727829688005621 0.244729077831129 0.149147230422623
"mb65" 0.79473624433408 0.0605834338546645 0.407217738001041 0.226699114505517 0.147829178035977
"mb66" 0.800710878308858 0.0628165690397665 0.448919046956053 0.237486203354321 0.16434062063898
"mb67" 0.832099162910496 0.0680912114069836 0.522788273047437 0.23370269773714 0.167471566123543
"mb68" 0.867534673082366 0.0285921523818573 0.864553903354566 0.188200557303389 0.0887788922177126
"mb69" 0.632861803141809 0.0824862872911334 0.0312302813010057 0.16105469253201 0.0744501214905459
"mb70" 0.767674991206472 0.0335735271444806 0.741928642712274 0.21521619708319 0.104534328081588
"mb71" 0.697524669113933 0.0702123640021943 0.209732420634152 0.188630587056626 0.122805041164082
"mb72" 0.799654979485267 0.0373955117017212 0.676922271085895 0.230312413106782 0.110876672854562
"mb73" 0.644296699011234 0.0894323508521202 0.0207184928248192 0.166778765044034 0.0712722179102074
"mb74" 0.963784682531435 0.0361099310156911 0.958344035143794 0.240520569758359 0.119990711809556
"mb75" 0.736249635614042 0.0812809798002476 0.208168303420781 0.206330349984299 0.129215943622284
"mb76" 0.876668101592768 0.0389142219752937 0.789432704800994 0.247919967608683 0.120953005880031
"mb77" 0.904648564628163 0.0409590758893526 0.801890165654512 0.258749058298424 0.126057191181747
"mb78" 0.801692258220114 0.0430993709764139 0.657679426560269 0.207963354453397 0.126362420496338
"mb79" 0.685519363757502 0.0713332269006695 0.126157218934677 0.175731930191816 0.0948180034141023
"mb80" 0.789906920787691 0.0311854708559967 0.736751950562187 0.193830237332943 0.0914459814497422
"mb81" 0.730807470282676 0.084178581732156 0.178821528517366 0.205086865771646 0.126359410031342
